,realtime_start,realtime_end,observation_start,observation_end,units,output_type,file_type,order_by,sort_order,count,offset,limit,observations
127,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1957-08-01', 'value': '28.28'}"
128,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1957-09-01', 'value': '28.32'}"
129,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1957-10-01', 'value': '28.32'}"
130,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1957-11-01', 'value': '28.41'}"
131,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1957-12-01', 'value': '28.47'}"
132,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1958-01-01', 'value': '28.64'}"
133,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1958-02-01', 'value': '28.7'}"
134,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1958-03-01', 'value': '28.87'}"
135,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1958-04-01', 'value': '28.94'}"
136,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1958-05-01', 'value': '28.94'}"
137,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1958-06-01', 'value': '28.91'}"
138,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1958-07-01', 'value': '28.89'}"
139,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1958-08-01', 'value': '28.94'}"
140,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1958-09-01', 'value': '28.91'}"
141,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1958-10-01', 'value': '28.91'}"
142,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1958-11-01', 'value': '28.95'}"
143,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1958-12-01', 'value': '28.97'}"
144,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1959-01-01', 'value': '29.01'}"
145,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1959-02-01', 'value': '29.0'}"
146,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1959-03-01', 'value': '28.97'}"
147,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1959-04-01', 'value': '28.98'}"
148,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1959-05-01', 'value': '29.04'}"
149,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1959-06-01', 'value': '29.11'}"
150,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1959-07-01', 'value': '29.15'}"
151,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1959-08-01', 'value': '29.18'}"
152,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1959-09-01', 'value': '29.25'}"
153,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1959-10-01', 'value': '29.35'}"
154,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1959-11-01', 'value': '29.35'}"
155,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1959-12-01', 'value': '29.41'}"
156,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1960-01-01', 'value': '29.37'}"
157,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1960-02-01', 'value': '29.41'}"
158,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1960-03-01', 'value': '29.41'}"
159,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1960-04-01', 'value': '29.54'}"
160,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1960-05-01', 'value': '29.57'}"
161,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1960-06-01', 'value': '29.61'}"
162,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1960-07-01', 'value': '29.55'}"
163,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1960-08-01', 'value': '29.61'}"
164,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1960-09-01', 'value': '29.61'}"
165,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1960-10-01', 'value': '29.75'}"
166,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1960-11-01', 'value': '29.78'}"
167,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1960-12-01', 'value': '29.81'}"
168,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1961-01-01', 'value': '29.84'}"
169,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1961-02-01', 'value': '29.84'}"
170,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1961-03-01', 'value': '29.84'}"
171,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1961-04-01', 'value': '29.81'}"
172,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1961-05-01', 'value': '29.84'}"
173,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1961-06-01', 'value': '29.84'}"
174,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1961-07-01', 'value': '29.92'}"
175,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1961-08-01', 'value': '29.94'}"
176,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1961-09-01', 'value': '29.98'}"
177,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1961-10-01', 'value': '29.98'}"
178,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1961-11-01', 'value': '29.98'}"
179,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1961-12-01', 'value': '30.01'}"
180,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1962-01-01', 'value': '30.04'}"
181,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1962-02-01', 'value': '30.11'}"
182,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1962-03-01', 'value': '30.17'}"
183,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1962-04-01', 'value': '30.21'}"
184,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1962-05-01', 'value': '30.24'}"
185,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1962-06-01', 'value': '30.21'}"
186,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1962-07-01', 'value': '30.22'}"
187,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1962-08-01', 'value': '30.28'}"
188,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1962-09-01', 'value': '30.42'}"
189,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1962-10-01', 'value': '30.38'}"
190,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1962-11-01', 'value': '30.38'}"
191,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1962-12-01', 'value': '30.38'}"
192,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1963-01-01', 'value': '30.44'}"
193,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1963-02-01', 'value': '30.48'}"
194,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1963-03-01', 'value': '30.51'}"
195,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1963-04-01', 'value': '30.48'}"
196,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1963-05-01', 'value': '30.51'}"
197,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1963-06-01', 'value': '30.61'}"
198,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1963-07-01', 'value': '30.69'}"
199,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1963-08-01', 'value': '30.75'}"
200,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1963-09-01', 'value': '30.72'}"
201,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1963-10-01', 'value': '30.75'}"
202,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1963-11-01', 'value': '30.78'}"
203,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1963-12-01', 'value': '30.88'}"
204,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1964-01-01', 'value': '30.94'}"
205,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1964-02-01', 'value': '30.91'}"
206,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1964-03-01', 'value': '30.94'}"
207,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1964-04-01', 'value': '30.95'}"
208,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1964-05-01', 'value': '30.98'}"
209,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1964-06-01', 'value': '31.01'}"
210,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1964-07-01', 'value': '31.02'}"
211,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1964-08-01', 'value': '31.05'}"
212,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1964-09-01', 'value': '31.08'}"
213,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1964-10-01', 'value': '31.12'}"
214,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1964-11-01', 'value': '31.21'}"
215,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1964-12-01', 'value': '31.25'}"
216,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1965-01-01', 'value': '31.28'}"
217,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1965-02-01', 'value': '31.28'}"
218,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1965-03-01', 'value': '31.31'}"
219,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1965-04-01', 'value': '31.38'}"
220,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1965-05-01', 'value': '31.48'}"
221,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1965-06-01', 'value': '31.61'}"
222,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1965-07-01', 'value': '31.58'}"
223,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1965-08-01', 'value': '31.55'}"
224,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1965-09-01', 'value': '31.62'}"
225,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1965-10-01', 'value': '31.65'}"
226,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1965-11-01', 'value': '31.75'}"
227,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1965-12-01', 'value': '31.85'}"
228,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1966-01-01', 'value': '31.88'}"
229,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1966-02-01', 'value': '32.08'}"
230,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1966-03-01', 'value': '32.18'}"
231,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1966-04-01', 'value': '32.28'}"
232,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1966-05-01', 'value': '32.35'}"
233,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1966-06-01', 'value': '32.38'}"
234,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1966-07-01', 'value': '32.45'}"
235,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1966-08-01', 'value': '32.65'}"
236,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1966-09-01', 'value': '32.75'}"
237,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1966-10-01', 'value': '32.85'}"
238,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1966-11-01', 'value': '32.88'}"
239,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1966-12-01', 'value': '32.92'}"
240,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1967-01-01', 'value': '32.9'}"
241,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1967-02-01', 'value': '33.0'}"
242,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1967-03-01', 'value': '33.0'}"
243,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1967-04-01', 'value': '33.1'}"
244,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1967-05-01', 'value': '33.1'}"
245,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1967-06-01', 'value': '33.3'}"
246,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1967-07-01', 'value': '33.4'}"
247,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1967-08-01', 'value': '33.5'}"
248,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1967-09-01', 'value': '33.6'}"
249,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1967-10-01', 'value': '33.7'}"
250,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1967-11-01', 'value': '33.9'}"
251,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1967-12-01', 'value': '34.0'}"
252,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1968-01-01', 'value': '34.1'}"
253,2018-12-03,2018-12-03,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,862,0,100000,"{'realtime_start': '2018-12-03', 'realtime_end': '2018-12-03', 'date': '1968-02-01', 'value': '34.2'}"
